0.12,0,2010.0,4,11,54.0,5.0,8.7,60.0,605,3
0.04,4,2010.0,1,30,87.0,25.0,7.9,463.0,193,0
0.02,4,2009.0,9,5,36.0,4.0,3.9,20.0,227,2
0.17,2,2011.0,1,13,68.0,32.0,6.1,23.0,491,0
0.66,2,2006.0,8,5,67.0,26.0,6.9,9.0,9,2
0.13,4,2016.0,10,20,86.0,77.0,7.3,556.0,198,2
0.18,4,2011.0,1,5,80.0,11.0,7,332.0,244,2
1.94,2,2008.0,1,7,87.0,55.0,7.7,455.0,83,3
0.59,1,2008.0,4,5,80.0,34.0,7.8,46.0,33,2
2.16,0,2008.0,3,20,66.0,30.0,7.3,136.0,88,3
0.29,0,2009.0,0,2,68.0,5.0,8.5,6.0,156,3
0.41,5,2012.0,5,3,81.0,31.0,6.9,228.0,4,1
0.19,0,2009.0,8,5,81.0,24.0,8.5,15.0,527,3
0.2,2,2011.0,10,72,85.0,8.0,7.9,60.0,208,3
2.25,6,2016.0,5,7,87.0,37.0,8.2,440.0,21,1
2.92,6,2013.0,5,3,78.0,7.0,4.3,700.0,5,1
0.14,0,2006.0,4,22,46.0,11.0,6.7,16.0,285,0
1.05,2,2012.0,4,11,82.0,16.0,8.3,85.0,111,3
0.41,1,2005.0,4,20,81.0,72.0,8.2,146.0,74,1
0.08,3,2014.0,0,49,66.0,11.0,6.3,67.0,141,0
1.6,1,2010.0,4,12,81.0,74.0,8,267.0,124,1
0.19,2,2011.0,8,84,51.0,8.0,7.2,60.0,531,2
0.05,2,2008.0,2,141,51.0,19.0,4.5,4.0,368,2
3.88,3,2015.0,0,2,87.0,51.0,6.7,364.0,52,3
0.37,1,2006.0,0,47,66.0,22.0,3.9,37.0,286,0
0.02,4,2004.0,9,184,80.0,23.0,8.3,150.0,765,2
0.62,2,2009.0,2,3,86.0,44.0,8,48.0,43,2
0.02,4,2006.0,10,29,67.0,30.0,8.3,4.0,803,2
0.1,0,2010.0,5,19,72.0,8.0,4.4,60.0,158,3
0.97,1,2009.0,4,7,82.0,88.0,8,268.0,238,1
1.62,1,2010.0,8,1,74.0,50.0,3.1,69.0,104,0
5.14,4,2012.0,7,3,88.0,86.0,4,9629.0,28,1
0.13,1,2008.0,0,3,42.0,4.0,8.7,60.0,489,2
0.3,2,2009.0,4,3,66.0,18.0,4.5,4.0,324,3
0.58,4,2011.0,5,12,90.0,52.0,8.5,3069.0,184,1
0.04,4,2016.0,10,96,78.0,57.0,8,569.0,672,2
0.06,3,2015.0,0,92,42.0,8.0,4.1,9.0,247,0
0.03,6,2014.0,0,49,64.0,15.0,5.4,59.0,141,0
0.31,1,2009.0,1,30,66.0,45.0,7,45.0,323,0
0.01,4,2009.0,4,136,80.0,50.0,8.2,488.0,743,3
0.02,4,2003.0,10,14,72.0,24.0,7.6,83.0,510,2
0.96,0,2008.0,3,18,82.0,48.0,8.6,73.0,242,0
2.29,2,2013.0,4,11,76.0,46.0,7.7,668.0,107,2
0.09,1,2011.0,2,18,60.0,16.0,7,7.0,226,3
3.25,6,2015.0,0,7,84.0,45.0,4.4,459.0,13,0
0.83,2,2007.0,5,16,60.0,52.0,7.4,21.0,191,2
0.15,1,2012.0,8,8,77.0,18.0,8.9,18.0,296,2
0.26,1,2010.0,10,72,89.0,27.0,8.2,160.0,208,3
1.4,0,2009.0,4,3,72.0,13.0,6.1,14.0,32,3
0.01,4,2016.0,1,16,72.0,4.0,6.2,14.0,662,0
0.16,1,2009.0,9,39,62.0,24.0,6.8,14.0,478,2
0.83,2,2010.0,0,7,78.0,40.0,6.7,17.0,13,0
0.19,3,2014.0,4,38,63.0,30.0,7.5,42.0,188,2
0.72,1,2007.0,0,47,79.0,31.0,7.1,34.0,286,0
1.93,3,2015.0,5,3,86.0,81.0,6,1079.0,10,2
0.05,1,2010.0,1,39,46.0,7.0,7.6,5.0,556,2
0.19,1,2011.0,4,7,76.0,76.0,8.4,139.0,305,1
0.29,5,2013.0,4,5,86.0,5.0,7.7,207.0,9,1
0.53,2,2009.0,5,11,43.0,41.0,3.9,70.0,344,2
1.95,1,2006.0,5,5,88.0,69.0,8.3,225.0,33,1
0.74,2,2013.0,0,4,87.0,36.0,7.8,114.0,248,0
0.02,4,2003.0,9,5,79.0,22.0,7.6,29.0,99,0
0.35,2,2013.0,5,53,59.0,21.0,6.9,145.0,300,1
0.12,2,2008.0,4,30,72.0,35.0,7.7,27.0,66,2
0.13,5,2012.0,4,5,76.0,8.0,6.3,16.0,436,3
0.25,1,2007.0,1,18,78.0,20.0,7.3,11.0,364,0
0.29,1,2009.0,2,3,57.0,34.0,5.8,17.0,446,2
0.37,0,2007.0,0,2,66.0,15.0,7.1,14.0,156,0
0.07,1,2006.0,6,65,38.0,18.0,4.1,14.0,521,1
16.27,1,2013.0,4,2,97.0,58.0,8.1,3711.0,2,1
0.21,1,2009.0,0,2,76.0,31.0,6.2,35.0,156,3
0.14,1,2006.0,4,15,48.0,32.0,5.7,24.0,525,2
0.17,2,2010.0,4,3,50.0,7.0,5.1,60.0,303,3
0.42,1,2006.0,8,5,66.0,58.0,7.9,53.0,9,2
4.38,1,2006.0,7,2,94.0,90.0,8.7,1109.0,44,1
0.19,1,2008.0,6,7,54.0,57.0,6.3,19.0,26,2
0.22,2,2009.0,4,19,68.0,22.0,7.6,7.0,226,3
6.32,1,2010.0,4,2,95.0,96.0,9,2316.0,25,1
0.36,6,2016.0,4,5,83.0,9.0,7.7,131.0,33,1
1.12,0,2009.0,3,5,78.0,50.0,8.3,32.0,126,3
0.2,0,2009.0,2,18,49.0,6.0,6.1,60.0,516,0
0.08,1,2006.0,4,33,69.0,55.0,7.7,60.0,403,2
2.42,6,2015.0,0,7,84.0,23.0,6.1,124.0,13,0
0.02,4,2009.0,9,74,66.0,14.0,8.3,60.0,778,2
0.49,1,2012.0,1,30,84.0,42.0,6.9,56.0,193,0
0.2,4,2015.0,4,11,75.0,40.0,7.9,1295.0,102,1
0.19,0,2011.0,6,18,68.0,11.0,7,8.0,100,2
0.48,2,2009.0,4,7,72.0,54.0,8.1,118.0,215,1
5.22,5,2012.0,3,0,84.0,70.0,8.1,733.0,0,0
0.25,2,2010.0,2,4,56.0,17.0,4.9,8.0,474,0
0.91,2,2010.0,0,7,78.0,20.0,5.4,14.0,26,0
0.16,2,2014.0,7,38,67.0,23.0,7.8,49.0,376,2
0.79,2,2013.0,4,13,85.0,40.0,5.3,1471.0,143,1
0.28,0,2007.0,4,3,57.0,28.0,6.7,7.0,453,3
1.72,4,2011.0,5,3,78.0,26.0,2.5,5664.0,3,1
1.74,1,2012.0,4,1,55.0,61.0,3.5,145.0,130,2
1.66,0,2008.0,0,5,78.0,28.0,8.7,22.0,9,3
0.24,1,2009.0,7,74,62.0,37.0,6.4,36.0,481,1
1.98,2,2010.0,0,7,80.0,46.0,7.6,82.0,90,2
10.25,1,2013.0,5,3,73.0,29.0,2.6,2117.0,5,1
0.13,4,2002.0,10,15,92.0,40.0,9.1,1023.0,28,2
0.49,1,2008.0,6,29,72.0,50.0,7.6,41.0,262,2
0.4,0,2009.0,8,7,61.0,23.0,7.1,36.0,56,3
0.11,1,2009.0,6,70,63.0,57.0,4.2,33.0,419,2
0.06,4,2007.0,5,22,83.0,41.0,8,523.0,23,1
0.18,1,2010.0,0,49,54.0,29.0,7.6,68.0,539,0
0.86,3,2015.0,2,3,80.0,69.0,6.2,160.0,209,2
1.01,0,2007.0,4,7,64.0,19.0,6.1,38.0,232,2
0.18,4,2011.0,5,6,70.0,38.0,6,547.0,219,2
0.9,2,2011.0,5,18,70.0,60.0,5.7,174.0,157,1
1.27,0,2008.0,2,3,73.0,16.0,7.2,19.0,42,2
0.45,1,2010.0,4,7,38.0,42.0,5,46.0,162,2
0.21,0,2009.0,8,7,56.0,16.0,2,60.0,205,0
0.02,4,2008.0,0,7,77.0,15.0,6.8,36.0,26,0
1.17,4,2008.0,10,7,84.0,75.0,5.3,1711.0,56,3
1.28,6,2015.0,7,6,77.0,11.0,8.4,613.0,180,1
0.58,0,2008.0,0,7,70.0,37.0,8.4,25.0,16,0
0.88,1,2010.0,2,17,93.0,57.0,8.2,137.0,64,2
0.34,4,2013.0,10,18,80.0,82.0,2.1,6157.0,334,1
0.39,0,2011.0,0,16,69.0,9.0,7,8.0,391,0
5.99,2,2008.0,4,8,94.0,82.0,8.7,3558.0,30,1
0.6,0,2008.0,4,13,90.0,44.0,8.9,236.0,320,2
0.38,4,2009.0,8,5,82.0,32.0,8.8,132.0,161,2
32.77,0,2009.0,0,0,80.0,73.0,8,192.0,0,0
0.41,3,2013.0,2,5,75.0,4.0,5.5,51.0,9,3
0.31,0,2009.0,8,7,58.0,13.0,2.1,35.0,16,0
0.12,1,2009.0,2,77,83.0,18.0,8.3,16.0,136,3
0.06,1,2014.0,8,64,71.0,4.0,7.2,9.0,409,2
0.04,4,2015.0,0,8,76.0,12.0,4.3,286.0,101,0
0.89,2,2009.0,4,3,70.0,25.0,7.1,16.0,32,3
0.95,2,2012.0,5,5,79.0,18.0,6.9,156.0,22,1
0.02,4,2003.0,5,109,74.0,22.0,8.7,76.0,800,2
4.19,1,2011.0,4,5,80.0,77.0,7.2,564.0,33,1
1.04,2,2012.0,4,12,83.0,40.0,7.7,645.0,200,1
0.26,2,2012.0,4,4,74.0,60.0,8.4,89.0,468,2
3.0,1,2012.0,0,2,88.0,41.0,7.2,131.0,52,0
0.18,5,2016.0,3,3,76.0,4.0,4.4,60.0,84,3
3.17,2,2011.0,9,2,89.0,78.0,7.7,1010.0,65,1
0.89,2,2011.0,0,7,80.0,41.0,7.3,17.0,16,0
0.4,2,2013.0,9,8,93.0,4.0,9,255.0,101,1
2.0,2,2008.0,4,7,88.0,67.0,8.8,545.0,118,1
0.38,1,2013.0,8,39,33.0,12.0,6.2,30.0,240,0
0.59,0,2008.0,4,20,44.0,14.0,7,8.0,285,2
0.09,4,2009.0,1,7,87.0,26.0,7.5,435.0,83,3
0.92,1,2006.0,7,1,79.0,56.0,7.8,161.0,249,2
0.05,0,2009.0,0,88,62.0,5.0,5.3,4.0,702,0
0.08,1,2006.0,4,38,52.0,30.0,8.7,18.0,188,2
1.42,0,2008.0,0,7,81.0,18.0,8.7,34.0,79,0
0.18,0,2011.0,0,18,54.0,5.0,7.6,60.0,100,0
0.21,2,2011.0,3,18,74.0,50.0,7.1,34.0,242,3
0.01,4,2009.0,9,64,54.0,13.0,7.15,60.0,827,2
0.04,4,2011.0,1,143,60.0,10.0,6.4,17.0,738,2
0.03,4,2008.0,9,161,77.0,12.0,8.3,97.0,750,2
0.02,4,2010.0,0,39,73.0,13.0,6.4,75.0,556,2
0.11,1,2007.0,1,114,80.0,44.0,8.8,66.0,554,2
0.04,4,2009.0,10,64,79.0,48.0,8.1,184.0,409,2
0.82,2,2010.0,4,11,63.0,33.0,7,100.0,264,1
0.02,4,2004.0,10,15,75.0,51.0,8.3,106.0,812,2
0.63,1,2009.0,4,7,55.0,58.0,7,110.0,215,2
0.52,2,2008.0,4,55,58.0,18.0,7.9,22.0,348,1
0.33,0,2011.0,4,7,47.0,6.0,6.6,5.0,162,2
0.17,1,2010.0,9,5,42.0,9.0,4.8,4.0,501,1
0.15,3,2016.0,4,11,73.0,16.0,8.1,7.0,573,3
0.52,2,2010.0,2,4,65.0,21.0,3.9,8.0,199,2
0.03,1,2009.0,2,72,67.0,4.0,8.2,60.0,208,3
0.11,4,2012.0,4,3,76.0,12.0,6.4,389.0,175,1
0.47,0,2008.0,1,59,37.0,5.0,6.3,4.0,359,0
0.47,2,2007.0,4,38,60.0,29.0,6.9,16.0,290,2
0.05,4,2009.0,0,7,72.0,14.0,3.8,59.0,13,0
4.73,1,2011.0,4,11,94.0,87.0,8.7,1472.0,35,2
0.31,2,2008.0,0,6,67.0,23.0,5.6,8.0,286,0
0.61,2,2014.0,5,2,77.0,24.0,6.3,130.0,287,1
2.25,2,2013.0,4,4,80.0,89.0,7.5,914.0,40,1
0.04,0,2007.0,5,14,52.0,7.0,5.8,5.0,32,3
0.31,1,2010.0,4,19,58.0,51.0,6,41.0,279,2
0.34,1,2007.0,4,19,58.0,42.0,5.3,21.0,226,2
0.08,2,2010.0,0,77,48.0,8.0,5,60.0,643,3
0.64,5,2014.0,4,11,68.0,5.0,7.7,25.0,111,3
0.7,1,2011.0,0,7,86.0,56.0,7,72.0,16,3
0.13,1,2006.0,0,3,48.0,11.0,5.6,17.0,489,2
0.18,2,2010.0,0,21,47.0,6.0,7.8,60.0,136,0
0.56,0,2008.0,3,15,64.0,11.0,6.5,19.0,333,3
1.29,0,2007.0,0,7,66.0,32.0,7.6,30.0,26,0
1.05,0,2009.0,4,13,75.0,55.0,8,60.0,153,1
0.46,0,2009.0,11,7,86.0,48.0,8.4,37.0,192,0
1.91,3,2014.0,3,4,79.0,78.0,7.1,506.0,77,0
0.04,4,2006.0,8,5,86.0,9.0,8.8,115.0,704,2
0.03,4,2016.0,4,127,73.0,12.0,6.3,15.0,46,0
0.98,2,2010.0,7,16,77.0,55.0,8.2,336.0,87,2
0.43,1,2012.0,4,13,77.0,32.0,8.4,93.0,268,1
9.36,2,2013.0,5,3,71.0,10.0,2.6,1047.0,5,1
1.06,1,2009.0,2,3,84.0,72.0,8,42.0,209,2
1.06,1,2008.0,4,2,80.0,56.0,8.3,154.0,210,2
0.59,1,2010.0,1,3,82.0,78.0,8.3,169.0,289,3
0.03,4,2009.0,10,29,67.0,28.0,5.8,8.0,761,2
0.04,4,2016.0,9,12,83.0,15.0,8.6,1620.0,388,1
1.16,1,2010.0,5,34,45.0,39.0,5.8,89.0,196,1
0.38,3,2016.0,7,12,84.0,59.0,7.6,511.0,170,1
0.23,4,2011.0,7,56,72.0,27.0,6.8,243.0,350,2
0.68,2,2009.0,8,21,81.0,28.0,7.3,20.0,296,2
0.06,4,2011.0,10,1,70.0,44.0,5.6,186.0,413,3
0.47,1,2012.0,5,6,67.0,30.0,6.5,132.0,145,1
0.19,1,2008.0,4,16,49.0,30.0,7,18.0,188,2
0.15,2,2007.0,5,3,50.0,14.0,5.4,13.0,515,1
0.16,1,2011.0,4,41,71.0,9.0,8.1,19.0,188,2
0.06,5,2013.0,4,13,76.0,10.0,7.9,100.0,389,0
0.01,4,2008.0,4,3,58.0,6.0,8,4.0,801,3
0.11,6,2016.0,4,11,77.0,6.0,8.2,43.0,464,2
10.7,2,2010.0,1,4,84.0,82.0,7.5,1112.0,8,0
0.35,1,2009.0,5,11,48.0,50.0,5,53.0,344,2
0.05,6,2016.0,4,24,67.0,10.0,4.9,18.0,102,1
0.6,5,2013.0,4,19,71.0,10.0,7.6,58.0,158,3
0.17,2,2012.0,7,54,42.0,40.0,5,78.0,529,2
0.27,2,2006.0,0,4,63.0,24.0,6.3,10.0,288,0
0.24,6,2015.0,4,3,76.0,15.0,5.5,17.0,42,3
2.2,1,2008.0,2,7,92.0,69.0,8.3,156.0,64,2
0.35,0,2007.0,4,63,27.0,9.0,4.8,26.0,408,3
0.1,6,2015.0,4,13,75.0,22.0,7.5,106.0,38,1
0.04,1,2006.0,6,5,60.0,33.0,6.1,7.0,724,2
0.01,4,2004.0,0,7,91.0,16.0,4.5,39.0,824,0
0.32,1,2007.0,5,30,63.0,46.0,7.4,70.0,430,1
0.08,4,2015.0,4,5,74.0,25.0,7.5,362.0,9,1
1.26,0,2010.0,0,7,79.0,8.0,8.1,22.0,26,0
0.78,2,2014.0,0,2,55.0,5.0,3.1,57.0,115,2
0.09,2,2014.0,6,16,49.0,12.0,5.8,32.0,391,3
0.05,4,2006.0,1,7,78.0,17.0,7.2,249.0,117,3
0.18,1,2008.0,4,19,56.0,24.0,7.5,13.0,32,2
0.41,6,2014.0,0,7,59.0,22.0,3.2,180.0,13,3
2.38,2,2010.0,0,7,83.0,36.0,6.1,68.0,79,0
0.46,1,2006.0,0,7,59.0,32.0,4.9,60.0,13,0
0.01,4,2008.0,5,14,58.0,18.0,4.8,54.0,524,1
0.87,0,2009.0,1,30,69.0,29.0,7.2,30.0,77,0
0.25,2,2009.0,4,18,65.0,5.0,6.5,4.0,229,3
0.09,1,2008.0,6,21,71.0,22.0,6.6,8.0,283,2
0.02,4,2006.0,4,14,75.0,21.0,7.3,206.0,124,1
1.21,3,2015.0,0,2,73.0,47.0,7.4,237.0,115,2
0.02,4,2009.0,1,30,67.0,16.0,6.7,86.0,323,0
0.21,1,2009.0,4,55,55.0,22.0,6.8,16.0,348,1
0.04,4,2011.0,8,24,48.0,4.0,3.1,14.0,610,2
1.34,1,2008.0,4,13,84.0,61.0,8,248.0,38,1
1.48,1,2008.0,4,3,65.0,69.0,7.1,71.0,4,2
6.66,2,2009.0,4,4,96.0,105.0,8.8,5187.0,24,2
0.12,1,2006.0,0,2,70.0,17.0,7.3,11.0,316,0
2.62,1,2009.0,0,7,90.0,63.0,7.5,133.0,13,0
0.53,5,2015.0,4,11,62.0,5.0,6.5,29.0,32,3
0.02,4,2009.0,10,20,42.0,15.0,4.9,22.0,198,1
0.43,2,2010.0,7,38,45.0,31.0,7,148.0,375,2
0.07,2,2014.0,7,54,71.0,18.0,7.3,27.0,667,2
1.57,6,2013.0,4,1,78.0,69.0,6.8,908.0,149,1
0.25,2,2010.0,0,66,64.0,6.0,7.15,60.0,438,0
0.03,4,2010.0,10,96,68.0,16.0,5.2,19.0,763,2
0.32,4,2011.0,5,7,87.0,28.0,8.3,974.0,114,1
0.07,4,2009.0,5,11,79.0,49.0,7.8,520.0,74,1
0.6,2,2013.0,4,24,62.0,25.0,5.9,140.0,102,1
0.16,0,2008.0,9,90,37.0,4.0,3.5,8.0,559,3
0.44,1,2007.0,5,2,82.0,63.0,8.1,196.0,304,1
0.12,0,2010.0,3,8,68.0,38.0,8.7,18.0,432,3
1.65,0,2011.0,3,0,77.0,49.0,8.5,156.0,142,3
0.06,1,2012.0,4,21,54.0,8.0,3.5,16.0,625,2
0.36,0,2009.0,6,18,49.0,16.0,6.2,14.0,242,3
1.74,3,2015.0,5,4,63.0,94.0,6.6,3172.0,131,1
0.06,0,2009.0,4,50,48.0,13.0,5,60.0,645,3
0.17,1,2008.0,0,2,69.0,33.0,6.7,7.0,52,3
0.07,2,2009.0,1,4,89.0,15.0,8.4,115.0,680,3
0.23,1,2014.0,1,30,64.0,14.0,4.1,20.0,173,0
0.19,0,2007.0,4,19,62.0,11.0,6.3,4.0,534,3
0.14,1,2011.0,4,20,38.0,40.0,5.7,22.0,578,2
0.21,2,2013.0,5,13,61.0,30.0,5.5,102.0,449,2
0.77,0,2009.0,4,20,81.0,74.0,8.6,176.0,164,1
0.48,2,2011.0,1,4,77.0,74.0,7.7,155.0,53,2
11.01,1,2008.0,4,2,98.0,86.0,7.9,2951.0,2,1
0.17,2,2012.0,1,16,72.0,20.0,6,29.0,554,2
0.2,6,2016.0,4,16,73.0,8.0,7.3,29.0,203,2
0.11,1,2008.0,3,108,57.0,7.0,5.3,12.0,483,3
0.4,1,2007.0,4,5,51.0,23.0,4.7,30.0,251,1
0.04,4,2007.0,4,7,63.0,11.0,7.1,34.0,205,3
0.14,2,2012.0,5,95,75.0,29.0,6.5,106.0,304,1
0.32,1,2010.0,5,49,76.0,70.0,7.7,169.0,95,1
0.05,0,2007.0,2,29,26.0,14.0,2.8,11.0,710,0
0.36,5,2012.0,0,5,31.0,13.0,2.7,18.0,9,0
1.24,0,2010.0,4,11,76.0,8.0,7.8,13.0,32,3
0.04,0,2007.0,5,52,67.0,9.0,7.6,9.0,723,2
0.88,1,2010.0,1,30,84.0,43.0,7.5,65.0,173,0
0.21,4,2004.0,5,10,72.0,19.0,3.5,1509.0,21,2
0.17,2,2010.0,0,49,58.0,25.0,7,52.0,539,0
0.08,0,2008.0,11,113,56.0,7.0,7.8,4.0,657,0
1.81,3,2016.0,4,2,68.0,66.0,5.1,1147.0,127,1
0.62,2,2010.0,1,29,70.0,43.0,6.1,44.0,297,2
0.13,1,2012.0,6,46,83.0,21.0,7.3,60.0,283,2
0.28,1,2006.0,8,20,71.0,60.0,7,72.0,97,2
0.58,2,2011.0,0,7,86.0,33.0,7.5,52.0,16,3
0.03,4,2010.0,7,20,72.0,25.0,7.5,511.0,48,1
6.34,1,2009.0,5,1,83.0,94.0,7.1,1163.0,7,1
0.06,4,2013.0,1,30,80.0,17.0,5.7,571.0,193,0
0.25,0,2009.0,7,12,64.0,29.0,5.6,11.0,36,3
0.08,4,2006.0,10,10,79.0,45.0,8.4,240.0,624,2
0.49,2,2008.0,4,16,54.0,22.0,7,28.0,188,2
0.69,6,2013.0,1,7,75.0,18.0,5.8,175.0,119,3
0.48,5,2015.0,4,3,87.0,13.0,5.6,65.0,42,3
0.05,4,2009.0,5,30,76.0,29.0,4.9,539.0,193,1
0.21,1,2009.0,0,80,68.0,34.0,8.6,19.0,505,2
0.32,1,2006.0,1,29,82.0,69.0,8,86.0,354,3
0.08,4,2004.0,5,15,88.0,9.0,8.9,9851.0,47,1
0.02,4,2010.0,4,13,57.0,22.0,5.1,67.0,404,2
1.32,1,2013.0,3,3,83.0,37.0,5.7,45.0,42,3
2.62,1,2009.0,10,1,82.0,92.0,7.2,454.0,91,2
1.35,0,2009.0,2,7,63.0,16.0,6.3,6.0,16,0
0.08,1,2011.0,4,16,49.0,41.0,5.6,16.0,277,1
6.09,1,2006.0,5,1,94.0,88.0,8.3,2295.0,23,1
0.11,0,2009.0,4,13,66.0,30.0,6.3,6.0,613,2
0.66,1,2012.0,0,7,83.0,44.0,6.6,86.0,16,3
0.22,2,2009.0,2,77,82.0,16.0,7.9,8.0,136,3
0.01,0,2010.0,1,60,54.0,4.0,7.15,60.0,565,0
0.06,0,2007.0,11,137,66.0,9.0,5.8,60.0,482,0
1.0,0,2009.0,5,7,67.0,12.0,4.5,6.0,224,3
2.99,4,2000.0,2,7,82.0,23.0,6.6,20.0,56,2
0.51,2,2007.0,4,4,53.0,55.0,6.4,229.0,349,2
3.13,0,2012.0,2,0,73.0,45.0,6.8,155.0,14,0
3.38,1,2008.0,4,11,76.0,49.0,7.9,75.0,32,3
3.52,1,2010.0,0,7,88.0,66.0,7.5,155.0,13,0
0.03,4,2011.0,8,49,70.0,10.0,6.7,28.0,579,2
0.91,6,2013.0,0,2,86.0,15.0,5.7,183.0,52,0
0.37,2,2013.0,0,7,74.0,28.0,3.8,26.0,79,0
0.25,1,2006.0,1,18,65.0,16.0,6.1,8.0,247,0
0.44,1,2012.0,6,16,74.0,35.0,7.2,47.0,284,2
0.24,1,2006.0,5,5,78.0,46.0,6.2,80.0,33,1
2.37,1,2010.0,0,21,42.0,10.0,5.5,16.0,103,0
5.49,1,2009.0,1,1,92.0,90.0,8,516.0,34,0
0.05,3,2016.0,2,20,78.0,22.0,7.4,41.0,109,2
0.18,1,2012.0,5,7,74.0,65.0,7.1,174.0,304,1
1.66,1,2013.0,4,24,81.0,42.0,6.5,325.0,70,1
0.22,3,2015.0,1,76,66.0,30.0,7,47.0,393,0
0.3,1,2009.0,7,68,69.0,49.0,7,57.0,443,2
0.18,1,2010.0,0,5,38.0,20.0,7.9,29.0,462,0
0.02,4,2005.0,8,177,90.0,7.0,8.6,37.0,784,2
0.56,4,2014.0,5,7,86.0,29.0,6.2,1727.0,75,1
0.15,4,2010.0,4,18,83.0,18.0,7.8,603.0,214,1
0.93,3,2014.0,4,11,73.0,43.0,7.1,75.0,111,3
0.23,0,2010.0,0,3,69.0,42.0,6.2,13.0,84,3
0.12,1,2010.0,2,49,36.0,20.0,2.1,17.0,581,2
0.03,4,2009.0,5,18,82.0,29.0,7.5,308.0,752,1
0.22,1,2009.0,4,33,61.0,9.0,8.3,4.0,122,3
0.45,3,2016.0,0,8,85.0,61.0,7.6,478.0,101,0
0.19,1,2006.0,7,5,69.0,54.0,6.9,60.0,97,2
1.35,1,2008.0,1,7,88.0,68.0,6.9,279.0,83,3
1.09,1,2010.0,1,20,47.0,52.0,2.1,98.0,109,0
0.03,4,2009.0,10,14,74.0,31.0,8.4,46.0,423,2
0.25,0,2009.0,4,3,53.0,8.0,6.1,10.0,453,2
0.04,4,2013.0,5,13,61.0,17.0,6.2,210.0,449,2
0.02,4,2011.0,10,64,72.0,6.0,5.6,16.0,294,1
2.23,1,2013.0,0,7,80.0,32.0,5.6,136.0,13,0
1.27,1,2012.0,4,18,78.0,46.0,8,110.0,182,2
0.25,2,2007.0,4,7,86.0,23.0,6.9,23.0,26,3
0.25,2,2010.0,4,24,42.0,33.0,3.8,20.0,472,2
0.04,4,2009.0,4,5,70.0,23.0,7.3,125.0,325,2
0.67,0,2006.0,5,5,63.0,54.0,6.8,121.0,22,2
0.01,2,2014.0,0,102,73.0,5.0,6.9,55.0,541,0
1.07,2,2013.0,7,12,66.0,62.0,5.9,552.0,36,2
0.05,4,2015.0,10,64,63.0,11.0,5.4,52.0,511,2
0.67,3,2014.0,4,11,71.0,31.0,7.1,98.0,111,3
0.03,3,2016.0,4,164,78.0,23.0,7.6,19.0,493,3
0.65,2,2008.0,0,7,82.0,34.0,7.2,9.0,79,0
0.06,4,2011.0,4,13,66.0,10.0,5.3,54.0,149,1
0.38,2,2007.0,0,7,77.0,13.0,7.9,28.0,13,0
0.05,3,2015.0,4,24,64.0,45.0,5.7,98.0,70,1
0.02,4,2009.0,4,3,67.0,5.0,8.6,60.0,246,3
3.47,1,2010.0,5,7,88.0,75.0,8.6,869.0,21,1
2.34,1,2011.0,0,1,66.0,46.0,6.5,39.0,105,0
0.09,4,2016.0,8,20,81.0,41.0,4.3,57.0,154,0
0.28,1,2009.0,4,8,59.0,39.0,7.4,50.0,402,1
0.07,4,2016.0,7,16,89.0,56.0,8.6,1848.0,97,1
0.16,2,2010.0,4,7,61.0,23.0,5.2,5.0,162,0
0.19,0,2008.0,4,15,62.0,13.0,4.5,60.0,525,3
0.09,2,2011.0,4,18,70.0,4.0,7,4.0,100,3
0.32,6,2015.0,6,16,67.0,18.0,7.2,128.0,203,2
0.03,4,2015.0,4,3,74.0,9.0,7.6,56.0,164,2
0.11,1,2007.0,0,29,55.0,32.0,3.5,60.0,138,0
1.54,0,2008.0,0,29,69.0,6.0,8.1,14.0,152,0
0.04,4,2007.0,10,15,89.0,44.0,8.1,301.0,55,2
0.06,3,2016.0,7,39,60.0,38.0,6.7,116.0,520,1
0.23,1,2007.0,2,1,56.0,42.0,6.2,18.0,123,0
0.05,4,2009.0,4,3,66.0,13.0,8,19.0,32,3
0.57,1,2013.0,5,53,60.0,27.0,7.2,249.0,300,1
1.58,2,2011.0,3,20,76.0,38.0,8.2,253.0,109,0
0.18,1,2012.0,0,21,73.0,7.0,6.2,5.0,538,3
0.09,1,2011.0,1,8,65.0,5.0,8.8,8.0,638,3
0.04,4,2007.0,8,150,75.0,7.0,8.2,9.0,681,0
0.02,4,2006.0,10,2,57.0,19.0,7.2,44.0,558,2
0.95,2,2011.0,1,5,79.0,53.0,7.7,114.0,244,2
0.17,2,2008.0,4,19,56.0,16.0,5.6,8.0,32,2
1.0,2,2011.0,3,5,87.0,43.0,8.4,238.0,234,3
0.36,0,2007.0,4,5,60.0,17.0,5.9,11.0,33,3
3.1,2,2007.0,7,5,93.0,45.0,8,604.0,66,1
4.62,3,2015.0,4,4,86.0,78.0,8.1,1264.0,41,2
0.04,4,2007.0,10,18,87.0,36.0,8.6,235.0,334,1
0.08,4,2013.0,8,43,33.0,24.0,3.3,1340.0,660,2
0.8,0,2008.0,4,43,45.0,6.0,7.8,11.0,270,3
0.16,1,2010.0,8,3,70.0,26.0,6.4,31.0,296,2
0.02,4,2008.0,0,7,62.0,6.0,4.1,30.0,26,3
0.46,0,2007.0,4,7,69.0,34.0,7.2,28.0,205,3
0.27,1,2012.0,1,30,64.0,33.0,5.7,22.0,193,0
